SalePrice,id
200166.59954659513,1708
272020.63809084473,1709
217809.3068568387,1710
271321.57657968556,1711
257725.56128323983,1712
275776.8371581802,1713
221973.37273980942,1714
208302.16197649777,1715
184707.92577077198,1716
178302.81991770957,1717
136842.96535761486,1718
208628.43516659702,1719
245426.44968563525,1720
166354.54316873226,1721
127172.56833180528,1722
155390.5140189213,1723
204903.54440444306,1724
236352.28254240242,1725
184387.7724549832,1726
150056.6767807767,1727
177684.59538402368,1728
167523.2402390295,1729
159384.8249172873,1730
121720.45748995751,1731
125576.70481500473,1732
114362.11069859377,1733
120517.87605578043,1734
126408.56764194214,1735
109538.31064061889,1736
300625.9204826812,1737
245427.9684028325,1738
244841.06712087514,1739
205655.09168078232,1740
186161.14656705057,1741
172304.68418937537,1742
179672.39926582135,1743
309047.7160495962,1744
218225.3143865934,1745
187923.0627819697,1746
216429.65398499547,1747
216340.4623839525,1748
143793.19792019977,1749
125301.15376914357,1750
250193.21388979672,1751
116708.23870390088,1752
150776.62439944284,1753
197324.7575878632,1754
163244.16043084365,1755
125232.66187288889,1756
120874.88124315973,1757
146173.97528410942,1758
162914.81203525094,1759
165864.95298613625,1760
145371.65297137402,1761
178226.26623223827,1762
186586.11259310105,1763
114040.70035471817,1764
162901.812428415,1765
189156.97611167404,1766
221057.2497017573,1767
141194.68303192983,1768
176359.48874077696,1769
152452.1353226006,1770
126120.35287707685,1771
129969.54891021093,1772
128605.43269347986,1773
140659.81178722443,1774
141933.40904825105,1775
129414.16546693059,1776
108882.85940210539,1777
138695.80415989977,1778
117226.3027604849,1779
181779.59824793378,1780
127000.8222780588,1781
87811.8478807059,1782
141429.50048144802,1783
106688.60200391042,1784
124913.91233492008,1785
143039.20675525616,1786
166335.06235727633,1787
59761.775890834615,1788
100343.99352158888,1789
77853.72589301469,1790
179312.76914182084,1791
157557.83247525932,1792
129183.1092952515,1793
154077.2530573657,1794
133174.70342407894,1795
132423.87430412433,1796
114687.0889091562,1797
121971.41685215123,1798
110452.7782945734,1799
133045.82080612757,1800
125280.16568998339,1801
145466.320385419,1802
149797.1167786313,1803
136516.8040139631,1804
137478.21366620963,1805
123426.72313716784,1806
138741.035749872,1807
127472.42288257518,1808
122748.93112930695,1809
140455.0106179376,1810
94718.00782550311,1811
97154.81147305814,1812
122499.15227032048,1813
95240.16576900169,1814
53868.599043833536,1815
97675.23535010098,1816
104381.68655252717,1817
140412.16075896894,1818
126472.41959421743,1819
50723.17972031227,1820
118130.73015177331,1821
151309.1694435927,1822
43011.87633476226,1823
129940.52615292506,1824
138362.73865588772,1825
103623.09789133017,1826
102392.71189761959,1827
136571.75383607985,1828
126078.70868938205,1829
136469.0869887157,1830
148754.90701489412,1831
74802.11691832588,1832
142185.36911198328,1833
117805.93148961723,1834
120672.95690477552,1835
124286.23885388688,1836
86656.23335882871,1837
121411.26777274751,1838
96384.3940954073,1839
143454.84326238674,1840
133963.54909515363,1841
88487.73732532357,1842
128038.80756870318,1843
144936.27387503497,1844
143189.66721910617,1845
156253.40337438608,1846
165843.7223277841,1847
53223.962758609494,1848
113446.55696984942,1849
116939.78290887867,1850
151783.34842943156,1851
126135.22361449276,1852
121035.41241178403,1853
165757.53726801922,1854
148718.63545471488,1855
224095.13456430892,1856
135751.25487734383,1857
136444.40531564225,1858
122454.4878633818,1859
145342.80348235046,1860
121929.57641153115,1861
326869.00817139447,1862
307301.9865894014,1863
307371.1658550729,1864
343073.7578991855,1865
330872.50247933675,1866
231591.35931949614,1867
287203.9316897886,1868
201557.5966179438,1869
227403.3998426332,1870
259654.87305039956,1871
174467.04913612458,1872
234655.95654423896,1873
153629.38123424485,1874
198821.5189137604,1875
197421.9581112441,1876
209802.71203209183,1877
207665.82220153202,1878
128499.04273674493,1879
133594.05865654175,1880
243445.44239504216,1881
244449.6984677973,1882
186531.57879965578,1883
202823.56557838057,1884
244213.4190073927,1885
292145.1313271487,1886
212423.3518440843,1887
271828.0881197243,1888
164888.743595886,1889
113625.08368901144,1890
136008.98882011865,1891
97864.8073992497,1892
124555.23436346192,1893
123045.9056383512,1894
133751.5066154434,1895
127824.0789553666,1896
115878.29339456982,1897
109615.66862605618,1898
163261.08092517103,1899
157195.0088500068,1900
169714.53154914084,1901
152782.371017056,1902
219290.71251405033,1903
147211.95469245117,1904
199977.77093802596,1905
156683.32217482425,1906
206278.20417554353,1907
110777.70263008185,1908
132735.32241436868,1909
119828.41347254004,1910
222345.4534093426,1911
333727.24790972524,1912
142599.67869713088,1913
53730.06763184802,1914
295934.7002799626,1915
65288.57078663489,1916
252349.37571590758,1917
140879.77516407508,1918
176481.756992938,1919
154334.42681355888,1920
383149.2151646146,1921
322157.179702474,1922
231975.64874517632,1923
215778.8876884337,1924
196192.23075894074,1925
369725.06970438315,1926
133549.2359372123,1927
158452.19997981293,1928
124883.46132170327,1929
134164.05115515093,1930
142418.7827267754,1931
141392.31920207938,1932
183723.65032970923,1933
182695.87144094132,1934
170053.93832019303,1935
194877.84151805655,1936
185532.50551346963,1937
170208.58682259044,1938
242256.70266094294,1939
192870.13742815703,1940
170268.79968051065,1941
185377.63902344165,1942
213087.2157635785,1943
368629.60338985035,1944
397822.2888177324,1945
130646.3625159116,1946
271679.2050359496,1947
170677.35345034147,1948
246614.04090567262,1949
191150.94256593825,1950
243959.1366573242,1951
206073.03143977217,1952
164440.65550063166,1953
183072.39611076325,1954
136255.9522112142,1955
298870.5931331763,1956
151598.08076697122,1957
301532.17581665877,1958
144156.4152106413,1959
115542.28684967771,1960
120199.81380356415,1961
98319.66831224578,1962
105425.79849141029,1963
106746.84302881667,1964
140441.86797768282,1965
139844.08210902195,1966
291057.02967811935,1967
416499.37742220133,1968
389962.08262831316,1969
412183.88500917156,1970
459319.83481583826,1971
382439.8743999631,1972
265658.0485304027,1973
336640.869474245,1974
451298.47127314727,1975
275881.1525745542,1976
353350.2356287723,1977
349057.94965109305,1978
327559.6927899135,1979
203030.16869168446,1980
342075.36375164357,1981
219430.55294622958,1982
206115.67830335573,1983
170098.53766224586,1984
224159.172092251,1985
208863.99462315917,1986
183712.67913284941,1987
174969.1575603058,1988
191969.98524480098,1989
208014.30874897575,1990
228687.65539084197,1991
214478.25599364363,1992
168358.85739712435,1993
231053.99425917034,1994
184816.50018679904,1995
250833.44839422582,1996
318605.7079749954,1997
318952.9537224052,1998
280109.3405899555,1999
319515.93698883406,2000
272992.8215990575,2001
242461.075004148,2002
256565.83144206638,2003
277959.233984477,2004
227255.13846182686,2005
222510.29109707862,2006
251286.77551300955,2007
214291.55280548157,2008
195726.24917764546,2009
197864.0232790666,2010
145152.15459785733,2011
176139.55137344747,2012
178351.13540480775,2013
183255.86626684672,2014
208887.6975891245,2015
190152.25703256766,2016
193439.82563619793,2017
118028.66399841646,2018
132401.09648791148,2019
103784.38178133091,2020
103231.52837785374,2021
182828.13230728178,2022
143338.37244153826,2023
269263.5276204839,2024
351625.6691585289,2025
174816.1448553429,2026
158413.01207234123,2027
155063.00015857606,2028
168534.28172964486,2029
266156.6618277242,2030
232419.13807291634,2031
254280.46359555074,2032
257563.2251855752,2033
173692.11349346023,2034
219480.8703797504,2035
202331.92441611708,2036
209050.15543837956,2037
320653.3585739633,2038
232605.60492100683,2039
270626.3342403406,2040
298336.78498564265,2041
206730.69692697198,2042
174357.38165809325,2043
175465.84029616043,2044
215006.28348904362,2045
146405.43891668384,2046
146747.12827325513,2047
141800.1781998822,2048
143956.77846650878,2049
179818.61946877252,2050
105213.8293759362,2051
124481.22598687917,2052
148698.51934574946,2053
87400.94684095884,2054
159290.29348173138,2055
148708.24767973533,2056
112574.5543778536,2057
216575.77865793012,2058
132760.20339341986,2059
172989.88594661345,2060
176843.64454791587,2061
128633.61981372608,2062
116540.8267728683,2063
137857.61940340273,2064
119041.18117230931,2065
164752.60220994393,2066
113710.14131365725,2067
149311.66677545942,2068
87970.37149648865,2069
117792.97270099948,2070
94293.23147523338,2071
136648.97460592334,2072
133419.90327893983,2073
188189.67190540614,2074
151090.21181702055,2075
120491.31040701117,2076
151814.39641102,2077
125712.63807067295,2078
134778.26443364745,2079
116998.43230943596,2080
128855.29640424022,2081
123601.91094099515,2082
149603.44946726892,2083
109048.98229745653,2084
114648.4395000385,2085
116682.45488861784,2086
124126.81181027839,2087
97186.05900257945,2088
76524.65940913316,2089
123685.52783596204,2090
109462.56943738661,2091
120757.72093539372,2092
115661.44839668741,2093
112893.2412678031,2094
149119.94623944318,2095
83999.87720648362,2096
97649.48079147041,2097
149290.7534575248,2098
51650.3123282906,2099
78284.15304754346,2100
118007.13513395331,2101
129264.0089837764,2102
105825.53266995659,2103
141238.98561301772,2104
128407.68170187926,2105
66874.39835363491,2106
188958.27750518604,2107
116459.52308929047,2108
110547.9797756313,2109
128290.302155726,2110
137649.92498109577,2111
137784.70105458467,2112
120192.62896538714,2113
120630.06916836684,2114
162664.5692187185,2115
118256.16389339812,2116
151207.4481300548,2117
127330.97094335077,2118
109806.68239902596,2119
113239.87333702625,2120
98858.03976026483,2121
114142.0114576981,2122
82887.57952725154,2123
160836.46549068546,2124
128359.36373447014,2125
147547.1137388663,2126
162984.83062049153,2127
125803.84683275873,2128
95398.29110077042,2129
136538.0597359286,2130
143554.41120588826,2131
113363.65389003523,2132
123402.04653944407,2133
123686.9864813675,2134
99355.91068457229,2135
78640.86259148241,2136
106927.82302117044,2137
132628.56526784936,2138
152857.96872710393,2139
139736.78271648014,2140
165793.73930563248,2141
125308.09716366304,2142
147918.16072941752,2143
123716.589544084,2144
137563.82259155926,2145
172108.70675832318,2146
143221.75468033564,2147
134544.69299394882,2148
150249.45365595265,2149
236342.9810557159,2150
117072.83288147881,2151
172695.06030498134,2152
160553.73696281473,2153
101462.98598695798,2154
141226.2892817715,2155
260455.3602855733,2156
226151.28286606187,2157
237481.60623748932,2158
214656.9725065372,2159
181291.22716986836,2160
238122.49836310983,2161
360654.21702585055,2162
333539.45490888995,2163
256245.17417706558,2164
203410.7930557793,2165
159357.47106533832,2166
219544.4849419396,2167
191567.27833770777,2168
197940.67467154076,2169
217378.12651754738,2170
159589.05244175514,2171
133262.86972346844,2172
172205.37263513225,2173
222205.40864277855,2174
302308.7023304424,2175
312902.1535157119,2176
236387.17798250486,2177
213526.83900882135,2178
136514.0321885685,2179
212945.09211971765,2180
192831.71479389488,2181
224129.38976592198,2182
189999.64619002008,2183
120558.50547599929,2184
129395.21026371558,2185
145835.10886125834,2186
153512.772448997,2187
155774.1206626484,2188
262171.4022261108,2189
80983.26314083103,2190
81833.60177787243,2191
88195.43256244142,2192
111000.27054853665,2193
99903.45345371522,2194
102117.18776504615,2195
101681.14889298061,2196
116236.80526799659,2197
160503.65164042576,2198
180571.60137996965,2199
149898.08237137122,2200
147634.0185368974,2201
215682.22377679628,2202
137909.83765336924,2203
177883.64348381734,2204
118420.28329739867,2205
139992.23867642024,2206
225849.2904517127,2207
268654.3611787584,2208
242934.53424510523,2209
122035.03262034753,2210
120261.09388292923,2211
120885.99625873406,2212
104988.6329915419,2213
136767.84280233306,2214
102080.72974840205,2215
148269.3690502861,2216
68341.48641207188,2217
68824.60359192119,2218
67623.00708386168,2219
56263.40706598463,2220
296985.56127259624,2221
272754.0057560173,2222
283756.97989662574,2223
208281.60855169446,2224
118959.62433071232,2225
181331.32480699234,2226
196554.2940174925,2227
265526.4404562252,2228
251118.85214043243,2229
152513.31401989548,2230
210111.0421678154,2231
178627.793426295,2232
177569.0783058001,2233
242826.0952834827,2234
216146.51041025238,2235
253341.6794425781,2236
313751.98545943183,2237
196688.3970040559,2238
110813.18986096274,2239
154533.01554650528,2240
154107.5746513784,2241
124976.67651076098,2242
133851.67980608618,2243
105164.7967510083,2244
102154.08530679793,2245
140748.1450053618,2246
117946.28784034066,2247
121360.04257631995,2248
119248.62130068633,2249
132194.90186535055,2250
108024.4073799941,2251
182610.94919521076,2252
153234.03566248022,2253
182805.3007719439,2254
184849.5117147196,2255
181333.49682623474,2256
207424.2059799061,2257
162345.50969186507,2258
174323.13044137257,2259
161313.26054550384,2260
197090.51635521543,2261
211668.4822498815,2262
377783.905343177,2263
446880.503532391,2264
174569.02788607322,2265
313428.9072958884,2266
359035.0020807566,2267
432511.4364636739,2268
152071.2589282945,2269
201310.99826223426,2270
215440.27147053578,2271
195592.39374787448,2272
165021.26447145725,2273
178311.63986920862,2274
153946.4980172663,2275
189884.73784212815,2276
182219.60704240337,2277
149739.1143928349,2278
126281.6959556213,2279
118101.3661464629,2280
163001.8145576708,2281
182203.3333633255,2282
109003.77719352556,2283
112357.58990066341,2284
142177.01028409504,2285
123534.6189169707,2286
371166.01208216726,2287
273314.0609832859,2288
365844.11024008936,2289
448724.78290353605,2290
337760.42441914376,2291
443748.25912446534,2292
465091.38165481563,2293
405886.5728413587,2294
467726.93981142895,2295
279251.6599412912,2296
342177.0191632472,2297
336994.47401161026,2298
353017.3876035787,2299
340987.17700465355,2300
312815.01264125743,2301
250690.41150278266,2302
248454.54616638913,2303
253675.15351293248,2304
192515.50018577243,2305
187350.95194126532,2306
195939.72613631366,2307
229404.60032476342,2308
286415.7499052463,2309
211924.19523878355,2310
199111.0477425603,2311
177309.55203469115,2312
172800.03465620035,2313
172933.4623139964,2314
182336.67358024418,2315
195296.3379123548,2316
187666.26568524633,2317
179322.18851552333,2318
183537.25518231507,2319
187156.09925033536,2320
237939.1611827071,2321
179400.31457864353,2322
198082.71459729807,2323
182926.67688317256,2324
215125.53383774217,2325
177742.21291450644,2326
203058.26030285374,2327
223263.48749753204,2328
192383.3263910147,2329
180515.43427753783,2330
341926.755842219,2331
400568.5784173016,2332
323245.1781129257,2333
258156.1396652765,2334
286756.5757551975,2335
310725.83840019634,2336
197393.44709352954,2337
265828.0650615406,2338
221284.6507739531,2339
391379.0889510832,2340
211766.23639855676,2341
237704.05045329226,2342
230101.91469541643,2343
213992.60560432798,2344
236446.2552645699,2345
212641.41184142043,2346
196680.14681847228,2347
242067.4833420981,2348
181395.18392628143,2349
313795.26904574933,2350
254227.38170501965,2351
254130.11958218293,2352
236168.28761689193,2353
139670.1524749201,2354
147618.17502736335,2355
153005.67358672322,2356
189564.8240615969,2357
197240.98109137034,2358
133881.64789212035,2359
115913.65036582592,2360
146430.55362653855,2361
256934.69601267268,2362
140096.35501480507,2363
159174.34875463182,2364
216088.86264045132,2365
193405.05715309296,2366
223042.5210270614,2367
212542.52591805416,2368
217305.86898314065,2369
169765.75266104756,2370
165496.3314959898,2371
192336.59329518708,2372
286979.87821194367,2373
316645.78905890405,2374
254961.74944703883,2375
269560.9536171094,2376
329813.91456807253,2377
145065.41162049558,2378
194806.04071368082,2379
149196.29027513321,2380
167921.0628763994,2381
215804.81848803794,2382
204825.87426152898,2383
244880.53830061047,2384
161964.07716451085,2385
133604.4807622488,2386
137031.8426364691,2387
104328.06711961763,2388
118487.94774692704,2389
149963.56773779023,2390
146095.89364946246,2391
114176.79399189561,2392
172655.6396052519,2393
143750.06571623485,2394
211081.332023638,2395
143857.8168742453,2396
222591.26824513852,2397
135589.3563331838,2398
65707.5198284283,2399
62936.66343019078,2400
121223.8994421024,2401
136906.7105530583,2402
147197.03533180984,2403
153992.7792400043,2404
158860.7997140399,2405
140060.9852572957,2406
124774.73051073884,2407
148923.3058568554,2408
120344.11980833183,2409
173640.57508085863,2410
113974.56540684037,2411
158031.81208911125,2412
129399.20101328472,2413
157639.06012388144,2414
133634.4933878676,2415
129684.81669552553,2416
131635.7830947346,2417
132005.91278658592,2418
127262.04853565592,2419
121565.7654684467,2420
148634.3179441677,2421
107682.20985869945,2422
115143.1906525104,2423
165156.62491015438,2424
195010.42451572686,2425
131449.12839457853,2426
132338.98736136084,2427
183204.04907437006,2428
113197.09782122076,2429
132935.66031256662,2430
108926.12723016391,2431
147977.01971638866,2432
148335.7347998061,2433
138796.94988044404,2434
151783.18076493568,2435
105242.39408738086,2436
102613.05205192423,2437
124055.54236599768,2438
103218.36782038641,2439
124032.40625310525,2440
94634.41462980658,2441
98265.24686941983,2442
126616.63953966675,2443
132328.10945823253,2444
87276.63338078959,2445
132035.95767793647,2446
181498.6284972372,2447
129599.0100648246,2448
111585.88926789664,2449
154768.76398345304,2450
119221.44797373336,2451
190910.33127372776,2452
93211.20966580283,2453
118710.1217964856,2454
121247.56669837648,2455
133395.77402842132,2456
137811.23740332416,2457
127130.63840702706,2458
107161.00376713353,2459
139559.60124755104,2460
127273.29741811764,2461
134252.29527884343,2462
124438.39369744563,2463
170537.10470812,2464
141982.69237375667,2465
117713.85914972363,2466
131274.81958071317,2467
82036.94406813662,2468
80322.1890990356,2469
194016.88967747721,2470
216582.91983692933,2471
165381.49309867003,2472
116517.82277690129,2473
73773.22396495058,2474
207914.04400091752,2475
115021.9180650912,2476
126720.84653966351,2477
152163.03461268506,2478
105548.9809305682,2479
154649.4268512368,2480
120051.93533462149,2481
126029.57567282698,2482
111281.59386816643,2483
122275.11191636663,2484
123543.91657313096,2485
150437.74563875308,2486
166297.16847057705,2487
166160.88254395465,2488
157301.8801172864,2489
145918.66654779203,2490
93522.63034618358,2491
197067.21165790863,2492
155972.27473248716,2493
152075.89140447523,2494
89224.86354632454,2495
238113.45053416863,2496
152995.62836515275,2497
107991.33518799233,2498
86647.3107200278,2499
119399.61547306701,2500
134545.1645382871,2501
145688.08785084536,2502
94762.02465097938,2503
172306.24059907693,2504
227102.43495644667,2505
250017.25881008286,2506
277344.18542394845,2507
250210.78129216548,2508
218265.0197092538,2509
223216.49038516206,2510
175942.3639163428,2511
208130.88474059687,2512
221736.49356837984,2513
265198.578076215,2514
150663.08014784468,2515
174583.7366422905,2516
146940.48678592354,2517
156188.10516111625,2518
234762.61420471835,2519
221498.0885457893,2520
189561.10173146243,2521
221436.61625226014,2522
119249.59923852205,2523
135156.7304781974,2524
148323.96405972156,2525
137575.20903668544,2526
117754.3601664647,2527
128874.45142557037,2528
133686.6070230482,2529
125573.00806417498,2530
254875.68021405654,2531
223095.37580035324,2532
193294.45703782956,2533
235734.31217890407,2534
294534.4780660986,2535
231989.29838950504,2536
243805.17865308482,2537
183051.37430552047,2538
190659.00773833273,2539
175785.1069809314,2540
183871.3388388676,2541
164678.34223831078,2542
120988.52357005308,2543
122151.84823932947,2544
137432.49241848168,2545
121777.4033977404,2546
138335.74656445903,2547
150615.40532919543,2548
152479.90055800404,2549
523973.76962377736,2550
139643.91228871836,2551
129148.20823945246,2552
75689.9171868129,2553
95796.53138026138,2554
113071.07838677027,2555
98011.56737532692,2556
107159.80996291191,2557
147418.80229527398,2558
141565.06509427063,2559
154830.8351460862,2560
146065.25995393755,2561
139385.8555292684,2562
151130.9974073706,2563
201237.05896023952,2564
137860.6769214322,2565
154955.54491959288,2566
142987.8944758789,2567
204821.57086037242,2568
228828.45936427359,2569
117827.51154063114,2570
191609.68633517364,2571
153734.88228107363,2572
220680.9160175664,2573
290652.2378109008,2574
131673.2240424697,2575
118702.69276139289,2576
154453.36026926507,2577
82834.15631851078,2578
63994.71466312864,2579
86032.75234486506,2580
94538.5625468086,2581
100895.95247707788,2582
274009.54785389325,2583
172913.3434334921,2584
184109.72994240216,2585
220997.06476851314,2586
200114.6636747722,2587
138246.00528354407,2588
151132.10989252932,2589
201225.01476399385,2590
224359.38697011705,2591
210040.90158510927,2592
256805.49283046654,2593
185135.63812715764,2594
208446.28993541602,2595
288435.64810423803,2596
186319.51959424757,2597
280506.7747521191,2598
342348.5952881365,2599
151503.02109076607,2600
143141.11524331028,2601
85656.65485096085,2602
94245.22984905227,2603
90603.65160635868,2604
82355.13905154685,2605
144549.44722377852,2606
197490.47960527547,2607
197371.29477082682,2608
173707.9563628823,2609
110980.8694752783,2610
125038.96381197797,2611
161471.29265060107,2612
130410.1081819399,2613
124286.93747924766,2614
153243.2853966335,2615
144288.65116444515,2616
184594.92487284422,2617
195516.74988853946,2618
198505.0747948081,2619
188086.43007772477,2620
176010.16972794733,2621
176480.37782511604,2622
243586.44693900438,2623
297676.17181169655,2624
293280.69081615086,2625
173293.38394926902,2626
168652.13745974476,2627
482671.46975998953,2628
495679.27260779333,2629
390644.2457336854,2630
470951.7379998479,2631
416916.07578986965,2632
314358.8455899691,2633
430535.002271295,2634
158944.36330574861,2635
173975.52550970876,2636
179238.85814573948,2637
252640.43043568457,2638
192589.54374347432,2639
151266.67714647786,2640
103900.09572940278,2641
186372.61500438856,2642
103798.12417608513,2643
118320.40394018097,2644
110767.86750163749,2645
95556.17291678485,2646
104287.89255944332,2647
141014.76397664385,2648
154578.03029092678,2649
136103.20029343394,2650
138005.21874257227,2651
398314.7993197779,2652
256131.43115665787,2653
252162.635931316,2654
408917.33270147373,2655
327420.1508702273,2656
350689.57265931874,2657
309206.3822674097,2658
310224.49793007725,2659
366493.9580040165,2660
356054.77706437185,2661
366917.3788576991,2662
296010.38529396255,2663
278274.99867091794,2664
330013.0981162833,2665
283634.44093741605,2666
170847.10602960095,2667
182699.32089462725,2668
179957.9011066012,2669
276326.1361375097,2670
190539.34227141493,2671
192770.9844052942,2672
199418.44184800482,2673
193271.83668162118,2674
173041.29667806474,2675
195150.75095367766,2676
197806.04037187633,2677
247240.51812358128,2678
279357.3865323049,2679
292467.1931114834,2680
404586.87619606324,2681
322851.14730211586,2682
510159.23836434673,2683
321917.6997051239,2684
330470.8855792108,2685
246787.81480041234,2686
310347.123753301,2687
217573.2589088628,2688
208666.31831019826,2689
411735.80634550727,2690
187287.05912177707,2691
141754.83754201664,2692
197686.28335387752,2693
140260.63787966632,2694
192804.96093677945,2695
186659.20369526948,2696
183914.3804646,2697
192583.49482601616,2698
167801.5995021139,2699
153654.25130318105,2700
150214.1159668765,2701
112131.59468697752,2702
128704.68911753016,2703
140202.81052898883,2704
115351.96682359578,2705
112897.85796913136,2706
123911.33926480515,2707
133383.14009313151,2708
104799.70935859706,2709
127897.03880830083,2710
264598.400129593,2711
392998.584368075,2712
170283.41826806916,2713
151486.7338273751,2714
170158.3384527646,2715
145178.73168736292,2716
191624.76319097469,2717
221876.46231760742,2718
152049.27138215423,2719
174017.4182172975,2720
130866.05423656596,2721
159766.66262161252,2722
143994.20965398924,2723
125827.10860591051,2724
130055.71669103713,2725
147725.3058713471,2726
175181.36764517103,2727
186921.34465925445,2728
149506.08709535142,2729
146958.85656140948,2730
134372.83685202355,2731
134669.13469540165,2732
159263.39235004803,2733
141039.30709856967,2734
